2019-08-27T03:34:35Z,29.86713960,121.53794628,4.176,51.23
2019-08-27T03:34:36Z,29.86714075,121.53805165,10.417,329.17
2019-08-27T03:34:37Z,29.86709966,121.53798376,2.042,279.67
2019-08-27T03:34:38Z,29.86705370,121.53799581,2.472,173.86
2019-08-27T03:34:39Z,29.86703268,121.53798686,5.774,263.01
2019-08-27T03:34:40Z,29.86697248,121.53803635,2.348,195.66
2019-08-27T03:34:41Z,29.86699575,121.53806616,10.121,114.26
2019-08-27T03:34:42Z,29.86702078,121.53804700,2.981,285.23
2019-08-27T03:34:43Z,29.86703693,121.53803940,8.382,325.86
2019-08-27T03:34:44Z,29.86703061,121.53811851,4.435,328.30
2019-08-27T03:34:45Z,29.86704616,121.53810325,2.576,316.67
2019-08-27T03:34:46Z,29.86704858,121.53810005,2.874,301.52
2019-08-27T03:34:47Z,29.86705293,121.53809523,2.735,300.78
2019-08-27T03:34:48Z,29.86705806,121.53808853,4.342,303.40
2019-08-27T03:34:49Z,29.86706590,121.53808328,4.396,331.67
2019-08-27T03:34:50Z,29.86707215,121.53808093,1.300,320.63
2019-08-27T03:34:51Z,29.86707546,121.53808115,1.940,317.06
2019-08-27T03:34:52Z,29.86707773,121.53808121,2.568,297.08
2019-08-27T03:34:53Z,29.86708016,121.53807673,4.570,289.99
2019-08-27T03:34:54Z,29.86707976,121.53806906,5.702,259.37
2019-08-27T03:34:55Z,29.86707715,121.53806470,3.429,231.71
2019-08-27T03:34:56Z,29.86707731,121.53805840,4.854,291.54
2019-08-27T03:34:57Z,29.86708065,121.53805225,2.407,285.49
2019-08-27T03:34:58Z,29.86708343,121.53804811,1.400,269.87
2019-08-27T03:34:59Z,29.86708765,121.53804035,4.830,305.58
2019-08-27T03:35:00Z,29.86709175,121.53803898,2.887,57.21
2019-08-27T03:35:01Z,29.86710001,121.53803820,4.902,341.23
2019-08-27T03:35:02Z,29.86710951,121.53803970,3.704,13.86
2019-08-27T03:35:03Z,29.86711831,121.53804085,2.807,326.10
2019-08-27T03:35:04Z,29.86712710,121.53804043,4.004,342.24
2019-08-27T03:35:05Z,29.86713096,121.53804223,1.401,122.17
