time,latitude,longitude,speed,course,team
2019-08-28 02:03:58,29.86716391,121.53859638,1.227,96.74,HUST2
2019-08-28 02:03:59,29.86716381,121.53859936,1.183,98.31,HUST2
2019-08-28 02:04:00,29.86716363,121.53860233,1.087,92.45,HUST2
2019-08-28 02:04:01,29.86716313,121.53860516,1.0290000000000001,100.98,HUST2
2019-08-28 02:04:02,29.86716306,121.53860763,0.9259999999999999,96.33,HUST2
2019-08-28 02:04:03,29.86716295,121.53860996,0.966,101.32,HUST2
2019-08-28 02:04:04,29.86716248,121.538612,0.77,97.0,HUST2
2019-08-28 02:04:05,29.86716226,121.53861416,0.903,100.19,HUST2
2019-08-28 02:04:06,29.86716226,121.53861631,0.8290000000000001,86.85,HUST2
2019-08-28 02:04:07,29.86716235,121.53861855,0.9159999999999999,90.75,HUST2
2019-08-28 02:04:08,29.86716236,121.5386208,0.887,90.63,HUST2
2019-08-28 02:04:09,29.86716243,121.53862305,0.8109999999999999,102.03,HUST2
2019-08-28 02:04:10,29.86716208,121.53862521,0.7879999999999999,100.43,HUST2
2019-08-28 02:04:11,29.86716168,121.53862723,0.738,101.29,HUST2
2019-08-28 02:04:12,29.86716148,121.538629,0.711,107.39,HUST2
2019-08-28 02:04:13,29.86716101,121.53863068,0.6509999999999999,109.04,HUST2
2019-08-28 02:04:14,29.86716083,121.53863225,0.631,100.85,HUST2
2019-08-28 02:04:15,29.86716088,121.53863381,0.607,105.13,HUST2
2019-08-28 02:04:16,29.86716093,121.53863508,0.514,103.67,HUST2
2019-08-28 02:04:17,29.86716118,121.53863625,0.531,98.99,HUST2
2019-08-28 02:04:18,29.8671609,121.53863738,0.509,115.73,HUST2
2019-08-28 02:04:19,29.86716031,121.53863838,0.503,129.8,HUST2
2019-08-28 02:04:20,29.8671599,121.53863933,0.483,125.06,HUST2
2019-08-28 02:04:21,29.86715921,121.53864006,0.557,136.9,HUST2
2019-08-28 02:04:22,29.86715835,121.53864085,0.542,142.36,HUST2
2019-08-28 02:04:23,29.86715753,121.53864191,0.64,123.37,HUST2
2019-08-28 02:04:24,29.86715695,121.53864291,0.522,133.59,HUST2
2019-08-28 02:04:25,29.86715623,121.53864396,0.564,128.77,HUST2
2019-08-28 02:04:26,29.86715581,121.53864498,0.5329999999999999,116.16,HUST2
2019-08-28 02:04:27,29.86715551,121.53864625,0.54,100.53,HUST2
2019-08-28 02:04:28,29.86715545,121.53864746,0.525,106.34,HUST2
2019-08-28 02:04:29,29.8671559,121.53864866,0.501,100.97,HUST2
2019-08-28 02:04:30,29.86715616,121.53864998,0.46799999999999997,97.94,HUST2
2019-08-28 02:04:31,29.86715645,121.53865136,0.483,97.35,HUST2
2019-08-28 02:04:32,29.86722646,121.53825548,0.735,97.44,Battleship_Potemkin
2019-08-28 02:04:32,29.86715663,121.5386526,0.48700000000000004,90.56,HUST2
2019-08-28 02:04:33,29.86715676,121.53865373,0.405,95.45,HUST2
2019-08-28 02:04:33,29.86722613,121.53825805,0.894,105.64,Battleship_Potemkin
2019-08-28 02:04:34,29.86715705,121.53865486,0.52,87.86,HUST2
2019-08-28 02:04:34,29.8672257,121.53826023,0.75,100.94,Battleship_Potemkin
2019-08-28 02:04:35,29.86715733,121.53865616,0.45899999999999996,83.48,HUST2
2019-08-28 02:04:35,29.8672253,121.53826225,0.7609999999999999,107.74,Battleship_Potemkin
2019-08-28 02:04:36,29.86715773,121.53865731,0.414,95.88,HUST2
2019-08-28 02:04:36,29.86722471,121.53826413,0.737,108.09,Battleship_Potemkin
2019-08-28 02:04:37,29.86715801,121.53865848,0.46799999999999997,77.54,HUST2
2019-08-28 02:04:37,29.86722421,121.53826591,0.711,104.73,Battleship_Potemkin
2019-08-28 02:04:38,29.86715808,121.53865975,0.49200000000000005,90.48,HUST2
2019-08-28 02:04:38,29.86722355,121.53826763,0.725,112.63,Battleship_Potemkin
2019-08-28 02:04:39,29.86722281,121.53826941,0.716,111.12,Battleship_Potemkin
2019-08-28 02:04:39,29.86715831,121.53866116,0.542,83.19,HUST2
2019-08-28 02:04:40,29.86722221,121.53827125,0.705,114.94,Battleship_Potemkin
2019-08-28 02:04:40,29.86715863,121.5386626,0.479,82.12,HUST2
2019-08-28 02:04:41,29.8672215,121.53827313,0.7240000000000001,117.16,Battleship_Potemkin
2019-08-28 02:04:41,29.86715906,121.53866415,0.65,82.57,HUST2
2019-08-28 02:04:42,29.86715941,121.53866566,0.581,82.67,HUST2
2019-08-28 02:04:42,29.86722075,121.538275,0.685,112.86,Battleship_Potemkin
2019-08-28 02:04:43,29.86722008,121.53827676,0.655,119.74,Battleship_Potemkin
2019-08-28 02:04:43,29.8671597,121.53866733,0.69,82.26,HUST2
2019-08-28 02:04:44,29.86716025,121.53866908,0.657,85.82,HUST2
2019-08-28 02:04:44,29.86721926,121.53827843,0.642,121.87,Battleship_Potemkin
2019-08-28 02:04:45,29.86721835,121.53828011,0.705,120.65,Battleship_Potemkin
2019-08-28 02:04:45,29.86716071,121.53867081,0.633,90.0,HUST2
2019-08-28 02:04:46,29.8672176,121.53828185,0.6940000000000001,114.51,Battleship_Potemkin
2019-08-28 02:04:46,29.86716075,121.53867263,0.616,90.58,HUST2
2019-08-28 02:04:47,29.8671608,121.53867431,0.588,96.69,HUST2
2019-08-28 02:04:47,29.8672165,121.53828368,0.9109999999999999,122.55,Battleship_Potemkin
2019-08-28 02:04:48,29.86716088,121.53867596,0.637,100.15,HUST2
2019-08-28 02:04:48,29.8672152,121.53828556,0.9640000000000001,129.87,Battleship_Potemkin
2019-08-28 02:04:49,29.86721378,121.53828768,1.055,121.4,Battleship_Potemkin
2019-08-28 02:04:49,29.86716098,121.53867748,0.529,101.11,HUST2
2019-08-28 02:04:50,29.86716111,121.53867891,0.585,101.97,HUST2
2019-08-28 02:04:50,29.86721208,121.53829035,1.3419999999999999,124.66,Battleship_Potemkin
2019-08-28 02:04:51,29.86716116,121.5386803,0.5479999999999999,105.7,HUST2
2019-08-28 02:04:51,29.86720983,121.53829328,1.501,133.49,Battleship_Potemkin
2019-08-28 02:04:52,29.86720706,121.53829653,1.713,135.07,Battleship_Potemkin
2019-08-28 02:04:52,29.86716106,121.53868161,0.47700000000000004,100.5,HUST2
2019-08-28 02:04:53,29.86716053,121.53868288,0.446,111.75,HUST2
2019-08-28 02:04:53,29.86720405,121.53829975,1.685,139.28,Battleship_Potemkin
2019-08-28 02:04:54,29.86720063,121.53830283,1.774,144.34,Battleship_Potemkin
2019-08-28 02:04:54,29.86716028,121.53868408,0.496,104.05,HUST2
2019-08-28 02:04:55,29.86716013,121.53868505,0.39399999999999996,118.6,HUST2
2019-08-28 02:04:55,29.86719685,121.53830538,1.751,151.04,Battleship_Potemkin
2019-08-28 02:04:56,29.8671925,121.53830778,2.035,157.2,Battleship_Potemkin
2019-08-28 02:04:56,29.86715958,121.53868603,0.41200000000000003,116.41,HUST2
2019-08-28 02:04:57,29.86718918,121.53831208,2.266,113.71,Battleship_Potemkin
2019-08-28 02:04:57,29.8671592,121.53868698,0.33799999999999997,115.77,HUST2
2019-08-28 02:04:58,29.86715916,121.5386878,0.348,111.93,HUST2
2019-08-28 02:04:58,29.86718821,121.53831773,2.035,82.59,Battleship_Potemkin
2019-08-28 02:04:59,29.8671589,121.53868845,0.259,108.64,HUST2
2019-08-28 02:04:59,29.86718963,121.53832326,2.02,61.51,Battleship_Potemkin
2019-08-28 02:05:00,29.86715878,121.53868923,0.381,77.35,HUST2
2019-08-28 02:05:00,29.86719135,121.5383286,1.889,74.43,Battleship_Potemkin
2019-08-28 02:05:01,29.86715865,121.53868998,0.318,108.21,HUST2
2019-08-28 02:05:01,29.86719328,121.53833341,1.827,66.0,Battleship_Potemkin
2019-08-28 02:05:02,29.86715871,121.53869053,0.311,70.32,HUST2
2019-08-28 02:05:02,29.86719538,121.53833783,1.798,61.07,Battleship_Potemkin
2019-08-28 02:05:03,29.86719766,121.53834206,1.6680000000000001,58.78,Battleship_Potemkin
2019-08-28 02:05:03,29.86715903,121.53869098,0.198,64.04,HUST2
2019-08-28 02:05:04,29.86720013,121.53834596,1.6569999999999998,53.62,Battleship_Potemkin
2019-08-28 02:05:04,29.86715928,121.53869158,0.27,71.93,HUST2
2019-08-28 02:05:05,29.86715975,121.5386922,0.207,80.54,HUST2
2019-08-28 02:05:05,29.86720253,121.53834935,1.489,50.53,Battleship_Potemkin
2019-08-28 02:05:06,29.86716018,121.5386926,0.162,0.0,HUST2
2019-08-28 02:05:06,29.86720571,121.53835191,1.561,27.35,Battleship_Potemkin
2019-08-28 02:05:07,29.86716068,121.53869305,0.24600000000000002,60.27,HUST2
2019-08-28 02:05:07,29.86720826,121.53835508,1.5090000000000001,64.65,Battleship_Potemkin
2019-08-28 02:05:08,29.86716111,121.53869328,0.14800000000000002,0.0,HUST2
2019-08-28 02:05:08,29.86720996,121.5383589,1.4769999999999999,75.84,Battleship_Potemkin
2019-08-28 02:05:09,29.86716126,121.53869356,0.138,0.0,HUST2
2019-08-28 02:05:09,29.86721113,121.53836281,1.392,71.05,Battleship_Potemkin
2019-08-28 02:05:10,29.86716096,121.53869391,0.309,85.84,HUST2
2019-08-28 02:05:10,29.86721218,121.53836691,1.453,74.92,Battleship_Potemkin
2019-08-28 02:05:11,29.86716068,121.53869416,0.162,0.0,HUST2
2019-08-28 02:05:11,29.86721316,121.53837083,1.3940000000000001,77.01,Battleship_Potemkin
2019-08-28 02:05:12,29.86721361,121.53837496,1.433,88.02,Battleship_Potemkin
2019-08-28 02:05:12,29.86716065,121.53869446,0.048,0.0,HUST2
2019-08-28 02:05:13,29.86721386,121.5383792,1.485,86.98,Battleship_Potemkin
2019-08-28 02:05:13,29.86716046,121.53869483,0.0,0.0,HUST2
2019-08-28 02:05:14,29.86721398,121.5383834,1.472,92.76,Battleship_Potemkin
2019-08-28 02:05:14,29.86716058,121.53869521,0.0,0.0,HUST2
2019-08-28 02:05:15,29.86716056,121.53869565,0.0,0.0,HUST2
2019-08-28 02:05:15,29.86721276,121.53838726,1.642,123.59,Battleship_Potemkin
2019-08-28 02:05:16,29.86716075,121.53869615,0.0,0.0,HUST2
2019-08-28 02:05:16,29.86721306,121.53839108,1.579,59.8,Battleship_Potemkin
2019-08-28 02:05:17,29.86721348,121.53839501,1.361,89.84,Battleship_Potemkin
2019-08-28 02:05:17,29.86716093,121.5386967,0.0,0.0,HUST2
2019-08-28 02:05:18,29.8672144,121.53839913,1.551,72.06,Battleship_Potemkin
2019-08-28 02:05:18,29.86716106,121.53869728,0.0,0.0,HUST2
2019-08-28 02:05:19,29.8671611,121.53869788,0.0,0.0,HUST2
2019-08-28 02:05:19,29.8672155,121.53840358,1.7530000000000001,76.64,Battleship_Potemkin
2019-08-28 02:05:20,29.86721671,121.53840831,1.7719999999999998,72.03,Battleship_Potemkin
2019-08-28 02:05:20,29.86716108,121.53869843,0.0,0.0,HUST2
2019-08-28 02:05:21,29.86721828,121.53841315,1.829,67.33,Battleship_Potemkin
2019-08-28 02:05:21,29.86716106,121.53869893,0.0,0.0,HUST2
2019-08-28 02:05:22,29.86721991,121.5384179,1.916,65.86,Battleship_Potemkin
2019-08-28 02:05:22,29.86716113,121.5386995,0.0,0.0,HUST2
2019-08-28 02:05:23,29.86722203,121.53842291,1.889,62.64,Battleship_Potemkin
2019-08-28 02:05:23,29.86716111,121.53870001,0.0,0.0,HUST2
2019-08-28 02:05:24,29.86716108,121.53870053,0.0,0.0,HUST2
2019-08-28 02:05:24,29.86722436,121.53842798,1.99,60.16,Battleship_Potemkin
2019-08-28 02:05:25,29.86716136,121.53870125,0.0,0.0,HUST2
2019-08-28 02:05:25,29.86722688,121.5384325,1.859,56.65,Battleship_Potemkin
2019-08-28 02:05:26,29.86722953,121.53843706,1.776,54.26,Battleship_Potemkin
2019-08-28 02:05:26,29.86716151,121.5387023,0.0,0.0,HUST2
2019-08-28 02:05:27,29.86723263,121.53844058,1.801,39.18,Battleship_Potemkin
2019-08-28 02:05:27,29.86716225,121.53870363,0.0,0.0,HUST2
2019-08-28 02:05:28,29.86716285,121.53870541,1.194,71.58,HUST2
2019-08-28 02:05:28,29.86723555,121.5384446,1.724,54.94,Battleship_Potemkin
2019-08-28 02:05:29,29.8671639,121.5387077,0.7509999999999999,66.56,HUST2
2019-08-28 02:05:29,29.8672373,121.53844906,1.642,87.49,Battleship_Potemkin
2019-08-28 02:05:30,29.86723815,121.53845316,1.52,74.23,Battleship_Potemkin
2019-08-28 02:05:30,29.86716436,121.5387104,1.061,95.36,HUST2
2019-08-28 02:05:31,29.86723898,121.53845761,1.5419999999999998,82.0,Battleship_Potemkin
2019-08-28 02:05:31,29.867164,121.53871318,0.988,110.69,HUST2
2019-08-28 02:05:32,29.86723928,121.53846185,1.483,88.58,Battleship_Potemkin
2019-08-28 02:05:32,29.86716333,121.53871601,1.081,114.24,HUST2
2019-08-28 02:05:33,29.86716185,121.53871888,1.17,122.73,HUST2
2019-08-28 02:05:33,29.86723931,121.53846611,1.489,89.33,Battleship_Potemkin
2019-08-28 02:05:34,29.86716006,121.5387216,1.092,126.96,HUST2
2019-08-28 02:05:34,29.86723911,121.53847055,1.464,96.03,Battleship_Potemkin
2019-08-28 02:05:35,29.86723876,121.53847463,1.3130000000000002,99.17,Battleship_Potemkin
2019-08-28 02:05:35,29.86715815,121.5387243,1.176,130.05,HUST2
2019-08-28 02:05:36,29.8671562,121.53872718,1.355,122.77,HUST2
2019-08-28 02:05:36,29.86723726,121.53847848,1.54,123.85,Battleship_Potemkin
2019-08-28 02:05:37,29.86723593,121.53848228,1.335,103.83,Battleship_Potemkin
2019-08-28 02:05:37,29.86715426,121.53873003,1.181,130.74,HUST2
2019-08-28 02:05:38,29.8671516,121.5387327,1.579,142.81,HUST2
2019-08-28 02:05:38,29.86723615,121.53848638,1.496,69.69,Battleship_Potemkin
2019-08-28 02:05:39,29.86714893,121.53873545,1.348,127.06,HUST2
2019-08-28 02:05:39,29.86723675,121.53849023,1.287,81.86,Battleship_Potemkin
2019-08-28 02:05:40,29.86714658,121.53873873,1.5219999999999998,117.7,HUST2
2019-08-28 02:05:40,29.86723751,121.53849416,1.435,76.22,Battleship_Potemkin
2019-08-28 02:05:41,29.86723841,121.53849841,1.5719999999999998,77.94,Battleship_Potemkin
2019-08-28 02:05:41,29.86714445,121.53874243,1.527,119.86,HUST2
2019-08-28 02:05:42,29.86714268,121.53874611,1.455,111.79,HUST2
2019-08-28 02:05:42,29.86723946,121.53850295,1.744,76.65,Battleship_Potemkin
2019-08-28 02:05:43,29.86724051,121.53850811,2.057,77.64,Battleship_Potemkin
2019-08-28 02:05:43,29.86714113,121.5387499,1.4609999999999999,110.07,HUST2
2019-08-28 02:05:44,29.86713991,121.53875365,1.42,108.62,HUST2
2019-08-28 02:05:44,29.86724185,121.53851391,2.1390000000000002,76.79,Battleship_Potemkin
2019-08-28 02:05:45,29.8672432,121.53851978,2.17,74.91,Battleship_Potemkin
2019-08-28 02:05:45,29.86713913,121.53875731,1.348,104.06,HUST2
2019-08-28 02:05:46,29.86724478,121.53852593,2.205,74.02,Battleship_Potemkin
2019-08-28 02:05:46,29.86713818,121.53876085,1.2329999999999999,106.34,HUST2
2019-08-28 02:05:47,29.86713746,121.53876423,1.207,101.9,HUST2
2019-08-28 02:05:47,29.86724641,121.538532,2.398,71.42,Battleship_Potemkin
2019-08-28 02:05:48,29.86724836,121.53853823,2.385,72.42,Battleship_Potemkin
2019-08-28 02:05:48,29.86713678,121.53876758,1.2,105.35,HUST2
2019-08-28 02:05:49,29.86725046,121.53854451,2.344,69.91,Battleship_Potemkin
2019-08-28 02:05:49,29.86713618,121.5387711,1.331,100.66,HUST2
2019-08-28 02:05:50,29.8672527,121.53855053,2.376,63.38,Battleship_Potemkin
2019-08-28 02:05:50,29.86713546,121.53877503,1.548,103.95,HUST2
2019-08-28 02:05:51,29.86713485,121.53877923,1.5419999999999998,101.92,HUST2
2019-08-28 02:05:51,29.86725538,121.53855761,3.002,68.28,Battleship_Potemkin
2019-08-28 02:05:52,29.86725851,121.53856523,2.9530000000000003,64.14,Battleship_Potemkin
2019-08-28 02:05:52,29.86713395,121.53878366,1.814,104.53,HUST2
2019-08-28 02:05:53,29.86713298,121.53878858,1.885,102.68,HUST2
2019-08-28 02:05:53,29.86726191,121.53857256,2.8789999999999996,60.85,Battleship_Potemkin
2019-08-28 02:05:54,29.86713178,121.53879365,1.931,107.03,HUST2
2019-08-28 02:05:54,29.86726563,121.53857966,2.863,58.3,Battleship_Potemkin
2019-08-28 02:05:55,29.86726961,121.5385863,2.7030000000000003,54.28,Battleship_Potemkin
2019-08-28 02:05:55,29.86713058,121.53879896,1.974,104.54,HUST2
2019-08-28 02:05:56,29.86727391,121.53859265,2.815,54.29,Battleship_Potemkin
2019-08-28 02:05:56,29.86712938,121.5388043,1.9609999999999999,103.69,HUST2
2019-08-28 02:05:57,29.86727921,121.53859848,3.0589999999999997,37.5,Battleship_Potemkin
2019-08-28 02:05:57,29.86712821,121.53880998,2.2,104.31,HUST2
2019-08-28 02:05:58,29.86712706,121.53881606,2.253,99.52,HUST2
2019-08-28 02:05:58,29.867282,121.53860531,2.95,84.93,Battleship_Potemkin
2019-08-28 02:05:59,29.86712595,121.53882225,2.244,100.75,HUST2
2019-08-28 02:05:59,29.86728171,121.53861346,3.222,106.11,Battleship_Potemkin
2019-08-28 02:06:00,29.86728053,121.53862223,2.778,97.8,Battleship_Potemkin
2019-08-28 02:06:00,29.867125,121.5388285,2.235,98.98,HUST2
2019-08-28 02:06:01,29.867124,121.53883506,2.4459999999999997,101.01,HUST2
2019-08-28 02:06:01,29.86727803,121.53863026,2.926,116.17,Battleship_Potemkin
2019-08-28 02:06:02,29.86712253,121.53884175,2.383,105.88,HUST2
2019-08-28 02:06:02,29.8672731,121.53863768,3.585,136.2,Battleship_Potemkin
2019-08-28 02:06:03,29.86712106,121.53884861,2.555,104.3,HUST2
2019-08-28 02:06:03,29.86727011,121.53864693,3.655,93.38,Battleship_Potemkin
2019-08-28 02:06:04,29.86727246,121.5386554,3.765,45.01,Battleship_Potemkin
2019-08-28 02:06:04,29.86711945,121.53885545,2.4219999999999997,105.41,HUST2
2019-08-28 02:06:05,29.86727686,121.53866345,3.1260000000000003,59.95,Battleship_Potemkin
2019-08-28 02:06:05,29.86711801,121.53886221,2.335,103.11,HUST2
2019-08-28 02:06:06,29.86711666,121.53886873,2.296,102.35,HUST2
2019-08-28 02:06:06,29.86728168,121.53867088,3.19,52.74,Battleship_Potemkin
2019-08-28 02:06:07,29.86728713,121.53867776,3.255,44.75,Battleship_Potemkin
2019-08-28 02:06:07,29.86711515,121.53887486,2.211,108.47,HUST2
2019-08-28 02:06:08,29.86711348,121.53888093,2.261,107.0,HUST2
2019-08-28 02:06:08,29.86729408,121.53868325,3.4739999999999998,24.49,Battleship_Potemkin
2019-08-28 02:06:09,29.86729568,121.5386919,4.294,107.82,Battleship_Potemkin
2019-08-28 02:06:09,29.86711178,121.5388871,2.4019999999999997,108.12,HUST2
2019-08-28 02:06:10,29.86711,121.53889366,2.47,108.09,HUST2
2019-08-28 02:06:10,29.86729595,121.53870083,2.653,81.83,Battleship_Potemkin
2019-08-28 02:06:11,29.86730046,121.53870511,3.4739999999999998,3.79,Battleship_Potemkin
2019-08-28 02:06:11,29.8671081,121.53890065,2.583,108.99,HUST2
2019-08-28 02:06:12,29.86730561,121.53870508,1.807,331.59,Battleship_Potemkin
2019-08-28 02:06:12,29.86710671,121.53890768,2.489,98.51,HUST2
2019-08-28 02:06:13,29.86730895,121.53870326,0.953,299.0,Battleship_Potemkin
2019-08-28 02:06:13,29.86710531,121.5389149,2.574,101.64,HUST2
2019-08-28 02:06:14,29.86731068,121.53870061,0.951,296.62,Battleship_Potemkin
2019-08-28 02:06:14,29.86710415,121.53892178,2.416,101.41,HUST2
2019-08-28 02:06:15,29.86731126,121.53869843,0.64,275.51,Battleship_Potemkin
2019-08-28 02:06:15,29.86710278,121.53892848,2.366,105.34,HUST2
2019-08-28 02:06:16,29.86731146,121.53869693,0.5329999999999999,270.15,Battleship_Potemkin
2019-08-28 02:06:16,29.86710141,121.53893503,2.392,101.88,HUST2
2019-08-28 02:06:17,29.86731128,121.53869553,0.542,265.35,Battleship_Potemkin
2019-08-28 02:06:17,29.86710456,121.53894063,3.089,32.63,HUST2
2019-08-28 02:06:18,29.86731096,121.5386946,0.359,229.4,Battleship_Potemkin
2019-08-28 02:06:18,29.86710973,121.53894253,2.176,353.11,HUST2
2019-08-28 02:06:19,29.86711443,121.53894128,1.594,327.11,HUST2
2019-08-28 02:06:19,29.8673108,121.53869375,0.314,261.45,Battleship_Potemkin
2019-08-28 02:06:20,29.86711791,121.53893748,1.9869999999999999,302.26,HUST2
2019-08-28 02:06:20,29.86731018,121.5386932,0.309,193.21,Battleship_Potemkin
2019-08-28 02:06:21,29.86730975,121.53869261,0.32,237.01,Battleship_Potemkin
2019-08-28 02:06:21,29.86711906,121.53893296,1.577,270.35,HUST2
2019-08-28 02:06:22,29.86712,121.53892893,1.294,296.04,HUST2
2019-08-28 02:06:22,29.8673091,121.53869228,0.27399999999999997,196.85,Battleship_Potemkin
2019-08-28 02:06:23,29.86730846,121.53869191,0.34600000000000003,189.35,Battleship_Potemkin
2019-08-28 02:06:23,29.86712105,121.53892505,1.4609999999999999,291.01,HUST2
2019-08-28 02:06:24,29.86712266,121.53891986,2.261,288.94,HUST2
2019-08-28 02:06:24,29.86730768,121.5386916,0.385,208.27,Battleship_Potemkin
2019-08-28 02:06:25,29.86712351,121.5389123,3.116,269.13,HUST2
2019-08-28 02:06:25,29.86730675,121.53869156,0.457,169.59,Battleship_Potemkin
2019-08-28 02:06:26,29.86712321,121.5389026,3.6069999999999998,265.53,HUST2
2019-08-28 02:06:26,29.86730571,121.53869163,0.496,183.58,Battleship_Potemkin
2019-08-28 02:06:27,29.86712296,121.53889153,3.9760000000000004,269.89,HUST2
2019-08-28 02:06:27,29.8673044,121.53869161,0.598,178.68,Battleship_Potemkin
2019-08-28 02:06:28,29.8673026,121.53869216,0.922,159.98,Battleship_Potemkin
2019-08-28 02:06:28,29.86712378,121.53887998,4.0089999999999995,280.4,HUST2
2019-08-28 02:06:29,29.86712555,121.53886885,3.716,284.33,HUST2
2019-08-28 02:06:29,29.86730028,121.53869345,1.244,155.79,Battleship_Potemkin
2019-08-28 02:06:30,29.86712811,121.53885895,3.3760000000000003,292.01,HUST2
2019-08-28 02:06:30,29.86729761,121.53869568,1.511,137.22,Battleship_Potemkin
2019-08-28 02:06:31,29.86713096,121.53884966,3.279,290.45,HUST2
2019-08-28 02:06:31,29.86729531,121.53869938,1.642,117.24,Battleship_Potemkin
2019-08-28 02:06:32,29.86713421,121.53884105,3.1830000000000003,294.1,HUST2
2019-08-28 02:06:32,29.86729458,121.53870413,1.8030000000000002,88.57,Battleship_Potemkin
