2019-08-26T08:59:30Z,29.86711421,121.5389411,3.065
2019-08-26T08:59:31Z,29.86711136,121.5389336,3.494
2019-08-26T08:59:32Z,29.86710971,121.5389262,2.039
2019-08-26T08:59:33Z,29.86710863,121.538919,2.242
2019-08-26T08:59:34Z,29.86710755,121.538912,2.183
2019-08-26T08:59:35Z,29.8671057,121.5389051,1.777
2019-08-26T08:59:36Z,29.86710468,121.5389004,2.029
2019-08-26T08:59:37Z,29.8671051,121.5388946,1.961
2019-08-26T08:59:38Z,29.86710468,121.5388902,1.192
2019-08-26T08:59:39Z,29.86710456,121.5388835,3.705
2019-08-26T08:59:40Z,29.86710521,121.5388746,2.387
2019-08-26T08:59:41Z,29.86710598,121.5388634,3.735
2019-08-26T08:59:42Z,29.86710318,121.538822,3.479
2019-08-26T08:59:43Z,29.8671021,121.5388052,3.741
2019-08-26T08:59:44Z,29.86710305,121.5387896,3.711
2019-08-26T08:59:45Z,29.86710511,121.5387767,3.681
2019-08-26T08:59:46Z,29.8671062,121.5387654,3.689
2019-08-26T08:59:47Z,29.86710646,121.5387547,3.576
2019-08-26T08:59:48Z,29.86710785,121.5387451,3.603
2019-08-26T08:59:49Z,29.86710823,121.5387364,3.461
2019-08-26T08:59:50Z,29.86710843,121.5387268,3.468
2019-08-26T08:59:51Z,29.86710991,121.5387174,3.159
2019-08-26T08:59:52Z,29.86710808,121.5387019,3.183
2019-08-26T08:59:53Z,29.86710633,121.5386943,2.979
2019-08-26T08:59:54Z,29.867105,121.5386871,2.968
2019-08-26T08:59:55Z,29.86710303,121.5386794,2.124
2019-08-26T08:59:56Z,29.86710026,121.5386707,3.031
2019-08-26T08:59:57Z,29.86709723,121.5386626,2.542
2019-08-26T08:59:58Z,29.86709526,121.5386584,1.194
2019-08-26T08:59:59Z,29.86709476,121.5386546,2.127
2019-08-26T09:00:00Z,29.86709593,121.5386511,1.748
2019-08-26T09:00:01Z,29.86709543,121.5386441,3.229
2019-08-26T09:00:02Z,29.86709328,121.5386395,2.663
2019-08-26T09:00:03Z,29.86709278,121.5386395,1.09
2019-08-26T09:00:04Z,29.86708973,121.5386355,3.918
2019-08-26T09:00:05Z,29.86708866,121.5386331,1.148
2019-08-26T09:00:06Z,29.86708928,121.5386301,2.039
2019-08-26T09:00:07Z,29.8670879,121.5386233,3.707
2019-08-26T09:00:08Z,29.86708653,121.5386178,1.135
2019-08-26T09:00:09Z,29.8670845,121.5386126,2.229
2019-08-26T09:00:10Z,29.86708261,121.5386085,1.472
2019-08-26T09:00:11Z,29.86707918,121.538604,2.8
2019-08-26T09:00:12Z,29.8670769,121.538603,1.233
2019-08-26T09:00:13Z,29.86707383,121.538602,1.796
2019-08-26T09:00:14Z,29.86707395,121.5386017,1.683
2019-08-26T09:00:15Z,29.86707406,121.5385977,2.7
2019-08-26T09:00:16Z,29.86707416,121.5385929,1.835
2019-08-26T09:00:17Z,29.86707448,121.538589,1.813
2019-08-26T09:00:18Z,29.86707498,121.5385843,2.061
2019-08-26T09:00:19Z,29.86707623,121.5385796,2.127
2019-08-26T09:00:20Z,29.86707611,121.5385742,2.203
2019-08-26T09:00:21Z,29.8670761,121.5385685,2.622
2019-08-26T09:00:22Z,29.86707811,121.5385637,2.507
2019-08-26T09:00:23Z,29.8670811,121.5385611,2.274
2019-08-26T09:00:24Z,29.86708556,121.5385606,3.516
2019-08-26T09:00:25Z,29.86708995,121.5385656,3.35
2019-08-26T09:00:26Z,29.86709275,121.5385712,1.701
2019-08-26T09:00:27Z,29.86709683,121.5385757,3.37
2019-08-26T09:00:28Z,29.86710261,121.5385796,1.326
