2019-08-28T06:24:01Z,29.86697593,121.53854983,0.801,299.73
2019-08-28T06:24:02Z,29.86697710,121.53854630,2.018,284.11
2019-08-28T06:24:03Z,29.86697790,121.53854276,1.100,269.29
2019-08-28T06:24:04Z,29.86697826,121.53854310,1.774,129.73
2019-08-28T06:24:05Z,29.86697858,121.53854338,0.768,292.60
2019-08-28T06:24:06Z,29.86697871,121.53854358,0.450,163.48
2019-08-28T06:24:07Z,29.86697885,121.53854378,0.270,153.28
2019-08-28T06:24:08Z,29.86697883,121.53854416,0.201,0.00
2019-08-28T06:24:09Z,29.86697878,121.53854433,0.409,34.08
2019-08-28T06:24:10Z,29.86697878,121.53854440,0.270,0.00
2019-08-28T06:24:11Z,29.86697878,121.53854445,1.589,263.84
2019-08-28T06:24:12Z,29.86698320,121.53854235,3.370,351.07
2019-08-28T06:24:13Z,29.86698935,121.53854150,2.405,1.45
2019-08-28T06:24:14Z,29.86699606,121.53853940,2.885,333.03
2019-08-28T06:24:15Z,29.86700321,121.53853663,3.126,339.75
2019-08-28T06:24:16Z,29.86700818,121.53853050,3.292,291.39
2019-08-28T06:24:17Z,29.86701370,121.53852453,3.229,327.43
2019-08-28T06:24:18Z,29.86701833,121.53851851,2.459,301.47
2019-08-28T06:24:19Z,29.86702196,121.53851211,2.809,293.18
2019-08-28T06:24:20Z,29.86702448,121.53850501,2.726,289.37
2019-08-28T06:24:21Z,29.86702781,121.53849926,2.344,316.74
2019-08-28T06:24:22Z,29.86703261,121.53849486,2.670,327.12
2019-08-28T06:24:23Z,29.86703791,121.53848998,2.807,316.00
2019-08-28T06:24:24Z,29.86704376,121.53848490,3.057,323.53
2019-08-28T06:24:25Z,29.86705025,121.53848041,3.072,331.47
2019-08-28T06:24:26Z,29.86705630,121.53847436,3.628,310.33
2019-08-28T06:24:27Z,29.86706318,121.53846846,3.255,324.51
2019-08-28T06:24:28Z,29.86706888,121.53846081,3.852,294.77
2019-08-28T06:24:29Z,29.86707448,121.53845221,3.698,308.20
2019-08-28T06:24:30Z,29.86708055,121.53844341,4.016,310.37
2019-08-28T06:24:31Z,29.86708828,121.53843405,4.576,315.88
2019-08-28T06:24:32Z,29.86709583,121.53842623,3.850,316.23
2019-08-28T06:24:33Z,29.86710175,121.53841733,4.022,299.49
2019-08-28T06:24:34Z,29.86710320,121.53840590,4.478,260.43
2019-08-28T06:24:35Z,29.86710630,121.53839610,3.818,310.02
2019-08-28T06:24:36Z,29.86711360,121.53838696,4.848,321.55
2019-08-28T06:24:37Z,29.86712281,121.53837976,4.687,322.02
2019-08-28T06:24:38Z,29.86712833,121.53836891,4.909,277.82
2019-08-28T06:24:39Z,29.86713475,121.53835760,5.170,309.46
2019-08-28T06:24:40Z,29.86714386,121.53835000,4.663,336.38
2019-08-28T06:24:41Z,29.86714978,121.53833878,5.574,280.81
2019-08-28T06:24:42Z,29.86715728,121.53832816,5.042,320.14
2019-08-28T06:24:43Z,29.86716703,121.53832001,4.861,331.31
2019-08-28T06:24:44Z,29.86717648,121.53831135,4.818,313.89
2019-08-28T06:24:45Z,29.86718608,121.53830313,4.678,322.29
2019-08-28T06:24:46Z,29.86719651,121.53829875,4.539,354.56
2019-08-28T06:24:47Z,29.86720791,121.53829996,5.055,18.60
2019-08-28T06:24:48Z,29.86721801,121.53830496,4.339,35.76
2019-08-28T06:24:49Z,29.86722666,121.53831171,4.076,33.63
2019-08-28T06:24:50Z,29.86723558,121.53831816,4.485,31.03
2019-08-28T06:24:51Z,29.86724593,121.53832346,4.739,18.59
2019-08-28T06:24:52Z,29.86725655,121.53832818,4.763,21.57
2019-08-28T06:24:53Z,29.86726735,121.53833185,4.446,15.13
2019-08-28T06:24:54Z,29.86727841,121.53833478,4.681,11.47
2019-08-28T06:24:55Z,29.86728905,121.53833938,4.754,27.96
2019-08-28T06:24:56Z,29.86730005,121.53834351,4.691,12.30
2019-08-28T06:24:57Z,29.86731123,121.53834765,4.774,17.46
2019-08-28T06:24:58Z,29.86732215,121.53835136,4.407,17.02
2019-08-28T06:24:59Z,29.86733361,121.53835245,4.883,355.11
2019-08-28T06:25:00Z,29.86734593,121.53835266,5.170,0.96
2019-08-28T06:25:01Z,29.86735775,121.53835391,4.583,9.51
2019-08-28T06:25:02Z,29.86737000,121.53835411,5.048,355.22
2019-08-28T06:25:03Z,29.86738310,121.53835433,5.591,3.06
2019-08-28T06:25:04Z,29.86739620,121.53835665,5.318,14.54
2019-08-28T06:25:05Z,29.86740895,121.53836071,5.035,16.57
2019-08-28T06:25:06Z,29.86742026,121.53836445,4.292,15.72
2019-08-28T06:25:07Z,29.86743108,121.53836793,4.487,14.48
2019-08-28T06:25:08Z,29.86744255,121.53837148,5.098,15.32
2019-08-28T06:25:09Z,29.86745358,121.53837466,4.279,13.77
2019-08-28T06:25:10Z,29.86746471,121.53837541,4.559,355.53
2019-08-28T06:25:11Z,29.86747571,121.53837598,4.398,6.67
2019-08-28T06:25:12Z,29.86748698,121.53837600,4.461,357.43
2019-08-28T06:25:13Z,29.86749843,121.53837646,4.513,3.90
2019-08-28T06:25:14Z,29.86750985,121.53837688,4.546,0.97
2019-08-28T06:25:15Z,29.86752053,121.53837826,4.016,10.91
2019-08-28T06:25:16Z,29.86752973,121.53837900,3.370,358.99
2019-08-28T06:25:17Z,29.86753856,121.53837786,3.537,348.68
2019-08-28T06:25:18Z,29.86754711,121.53837660,3.350,357.18
2019-08-28T06:25:19Z,29.86755575,121.53837580,3.307,359.96
2019-08-28T06:25:20Z,29.86756360,121.53837593,3.066,7.77
2019-08-28T06:25:21Z,29.86757090,121.53837556,2.820,354.22
2019-08-28T06:25:22Z,29.86757825,121.53837590,3.040,7.21
2019-08-28T06:25:23Z,29.86758623,121.53837798,3.592,19.97
2019-08-28T06:25:24Z,29.86759375,121.53838063,2.900,16.34
2019-08-28T06:25:25Z,29.86760076,121.53838290,2.839,13.16
2019-08-28T06:25:26Z,29.86760780,121.53838416,2.687,3.40
2019-08-28T06:25:27Z,29.86761388,121.53838255,2.461,330.05
2019-08-28T06:25:28Z,29.86761911,121.53838266,2.122,23.89
2019-08-28T06:25:29Z,29.86762280,121.53838500,1.644,48.62
2019-08-28T06:25:30Z,29.86762520,121.53838811,1.257,52.24
2019-08-28T06:25:31Z,29.86762740,121.53839110,1.294,43.18
2019-08-28T06:25:32Z,29.86762873,121.53839370,0.874,75.49
2019-08-28T06:25:33Z,29.86762980,121.53839586,0.775,50.64
